1125,Ring_pommel_Saber_,環頭太刀,4,24000,,900,100,,,,1,3,0,0,0,0,0,0,6371,2,2,2,14,2,0
1126,Saber,サーベル,4,49000,,1000,115,,,,1,2,0,0,0,0,0,0,6371,2,2,3,27,2,0
1127,Saber_,サーベル,4,49000,,1000,115,,,,1,3,0,0,0,0,0,0,6371,2,2,3,27,2,0
1128,Hae_Dong_Gum_,海東剣,4,50000,,900,120,,,,1,2,0,0,0,3,0,0,6371,2,2,3,27,2,0
1129,Flamberge,フランベルジェ,4,60000,,1500,150,,,,1,0,0,0,0,0,0,0,6371,2,2,3,27,2,0
1130,Nagan,ネイガン,4,20,,500,120,,,,1,0,0,0,0,0,0,0,6371,2,2,4,40,2,0
1131,Ice_Falchon,アイスファルシオン,4,20,,600,100,,,,1,0,0,0,0,0,0,0,6371,2,2,4,40,2,1
1132,Edge,エッジ,4,20,,700,115,,,,1,0,0,0,0,0,0,0,6371,2,2,4,40,2,0
1133,Fire_brand,ファイアーブランド,4,20,,500,100,,,,1,0,0,0,0,0,0,0,6371,2,2,4,40,2,3
1134,Scissores_Sword,シーザーズソード,4,20,,700,140,,,,1,0,0,0,0,0,0,0,6371,2,2,4,40,2,0
1135,Cutlas,カトラス,4,20,,900,150,,,,1,0,0,0,0,0,0,0,6371,2,2,4,40,2,0
1136,Solar_Sword,太陽剣,4,20,,1200,70,,,,1,0,0,0,0,0,0,0,6371,2,2,4,40,2,3
1137,Excalibur,エクスキャリバー,4,20,,1200,150,,,,1,0,0,0,0,5,0,0,6371,2,2,4,40,2,6
1138,Mysteltainn,ミステールテイン,4,20,,1000,160,,,,1,0,0,0,0,0,0,0,6371,2,2,4,40,2,7
1139,Tale_Fing,テイルピング,4,20,,1000,185,,,,1,0,0,0,0,0,0,0,6371,2,2,4,40,2,7
1140,Byeorrun_Gum,別雲劍,4,20,,900,150,,,,1,0,0,0,0,0,0,0,6371,2,2,4,40,2,0
1141,Immaterial_Sword,無形剣,4,20,,900,140,,,,1,0,0,0,0,0,0,0,6371,2,2,4,40,2,8
1151,Slayer,スレイヤー,4,15000,,1300,90,,,,1,2,0,0,0,0,0,0,130,2,34,2,18,3,0
1152,Slayer_,スレイヤー,4,15000,,1300,90,,,,1,3,0,0,0,0,0,0,130,2,34,2,18,3,0
1153,Slayer__,スレイヤー,4,15000,,1300,90,,,,1,0,0,0,0,0,0,0,130,2,34,2,18,3,0
1154,Bastard_Sword,バスタードソード,4,22500,,1600,115,,,,1,2,0,0,0,0,0,0,130,2,34,2,18,3,0
1155,Bastard_Sword_,バスタードソード,4,22500,,1600,115,,,,1,3,0,0,0,0,0,0,130,2,34,2,18,3,0
1156,Bastard_Sword__,バスタードソード,4,22500,,1600,115,,,,1,0,0,0,0,0,0,0,130,2,34,2,18,3,0
1157,Two_hand_Sword,ツーハンドソード,4,60000,,2200,160,,,,1,1,0,0,0,0,0,0,130,2,34,3,33,3,0
1158,Two_hand_Sword_,ツーハンドソード,4,60000,,2200,160,,,,1,2,0,0,0,0,0,0,130,2,34,3,33,3,0
1159,Two_hand_Sword__,ツーハンドソード,4,60000,,2200,160,,,,1,0,0,0,0,0,0,0,130,2,34,3,33,3,0
1160,Broad_Sword,ブロードソード,4,65000,,2000,140,,5,,1,1,0,0,0,0,0,0,130,2,34,3,33,3,0
1161,Balmung,バルムン,4,20,,1000,300,,,,2,0,0,0,0,0,0,0,8191,2,2,4,1,1,0
1162,Broad_Sword_,ブロードソード,4,65000,,2000,140,,5,,1,2,0,0,0,0,0,0,130,2,34,3,33,3,0
1163,Claymore,クレイモア,4,74000,,2500,180,,,,1,0,0,0,0,0,0,0,128,2,34,3,33,3,0
1164,Muramasa,村正,4,20,,1000,170,,,,1,0,0,0,0,0,0,0,130,2,34,4,48,3,0
1165,Masamune,正宗,4,20,,1000,200,,,,1,0,0,0,0,0,0,0,130,2,34,4,48,3,0
1166,Dragon_Slayer,ドラゴンスレイヤー,4,20,,1300,150,,,,1,0,0,0,0,0,0,0,130,2,34,4,48,3,0
1167,Schweizersabel,シュバイチェルシャベル,4,20,,1600,160,,,,1,0,0,0,0,0,0,0,130,2,34,4,48,3,4
1168,Zweihander,ツヴァイハンダー,4,20,,2200,190,,,,1,0,0,0,0,0,0,0,130,2,34,4,48,3,0
1169,Executioner,エクセキューショナ,4,20,,2200,155,,,,1,0,0,0,0,0,0,0,130,2,34,4,48,3,7
1170,Katzbalger,カッツバルゲル,4,20,,2000,175,,10,,1,0,0,0,5,0,0,0,130,2,34,4,48,3,0
1201,Knife,ナイフ,4,50,,400,17,,,,1,3,0,0,0,0,0,0,7151,2,2,1,1,1,0
1202,Knife_,ナイフ,4,50,,400,17,,,,1,4,0,0,0,0,0,0,7151,2,2,1,1,1,0
1203,Knife__,ナイフ,4,50,,400,17,,,,1,0,0,0,0,0,0,0,7151,2,2,1,1,1,0
1204,Cutter,カッター,4,1250,,500,30,,,,1,3,0,0,0,0,0,0,7151,2,2,1,1,1,0
1205,Cutter_,カッター,4,1250,,500,30,,,,1,4,0,0,0,0,0,0,7151,2,2,1,1,1,0
1206,Cutter__,カッター,4,1250,,500,30,,,,1,0,0,0,0,0,0,0,7151,2,2,1,1,1,0
1207,Main_gauche,マインゴーシュ,4,2400,,600,43,,,,1,3,0,0,0,0,0,0,7151,2,2,1,1,1,0
1208,Main_gauche_,マインゴーシュ,4,2400,,600,43,,,,1,4,0,0,0,0,0,0,7151,2,2,1,1,1,0
1209,Main_gauche__,マインゴーシュ,4,2400,,600,43,,,,1,0,0,0,0,0,0,0,7151,2,2,1,1,1,0
1210,Dirk,ダーク,4,8500,,500,59,,,,1,2,0,0,0,0,0,0,7151,2,2,2,12,1,0
1211,Dirk_,ダーク,4,8500,,500,59,,,,1,3,0,0,0,0,0,0,7151,2,2,2,12,1,0
1212,Dirk__,ダーク,4,8500,,500,59,,,,1,0,0,0,0,0,0,0,7151,2,2,2,12,1,0
1213,Dagger,ダガー,4,14000,,600,73,,,,1,2,0,0,0,0,0,0,7151,2,2,2,12,1,0
1214,Dagger_,ダガー,4,14000,,600,73,,,,1,3,0,0,0,0,0,0,7151,2,2,2,12,1,0
1215,Dagger__,ダガー,4,14000,,600,73,,,,1,0,0,0,0,0,0,0,7151,2,2,2,12,1,0
1216,Stiletto,スチールレート,4,19500,,700,87,,,,1,2,0,0,0,0,0,0,7151,2,2,2,12,1,0
1217,Stiletto_,スチールレート,4,19500,,700,87,,,,1,3,0,0,0,0,0,0,7151,2,2,2,12,1,0
1218,Stiletto__,スチールレート,4,19500,,700,87,,,,1,0,0,0,0,0,0,0,7151,2,2,2,12,1,0
1219,Gladius,グラディウス,4,43000,,700,105,,,,1,2,0,0,0,0,0,0,7151,2,2,3,24,1,0
1220,Gladius_,グラディウス,4,43000,,700,105,,,,1,3,0,0,0,0,0,0,7151,2,2,3,24,1,0
1221,Gladius__,グラディウス,4,43000,,700,105,,,,1,0,0,0,0,0,0,0,7151,2,2,3,24,1,0
1222,Damascus,ダマスカス,4,49000,,800,118,,,,1,1,0,0,0,0,0,0,7151,2,2,3,24,1,0
1223,Forturn_Sword,フォーチュンソード,4,20,,500,90,,,,1,0,0,0,0,0,0,5,7151,2,2,4,36,1,0
1224,Sword_Breaker,ソードブレイカ,4,20,,1000,40,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,0
1225,Mail_Breaker,メイルブレイカー,4,20,,1000,40,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,0
1226,Damascus_,ダマスカス,4,49000,,800,118,,,,1,2,0,0,0,0,0,0,7151,2,2,3,24,1,0
1227,Weeder_Knife,ウィ-ダーナイフ,4,20,,400,80,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,0
1228,Combat_Knife,コンバットナイフ,4,20,,400,80,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,0
1229,Mama's_Knife,包丁,4,20,,500,75,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,0
1230,House_Auger,錐,4,20,,600,80,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,0
1231,Bazerald,バゼラルド,4,20,,500,70,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,3
1232,Assasin_Dagger,アサシンダガー,4,20,,600,125,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,7
1233,Exercise,エキサーサイズ,4,20,,700,90,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,0
1234,Moonlight_Sword,月光剣,4,20,,700,50,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,0
1235,Azoth,アゾート,4,20,,700,110,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,0
1236,Sucsamad,スクサマッド,4,20,,800,140,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,0
1237,Grimtooth,オーガトゥース,4,20,,800,150,,,,1,0,0,0,0,0,0,0,7151,2,2,4,36,1,0
1250,Jur,ジュル,4,19500,,800,125,,,,1,2,0,0,0,0,0,0,4096,2,34,2,18,16,0
1251,Jur_,ジュル,4,19500,,800,125,,,,1,3,0,0,0,0,0,0,4096,2,34,2,18,16,0
1252,Katar,カタール,4,41000,,1200,148,,,,1,1,0,0,0,0,1,0,4096,2,34,3,33,16,0
1253,Katar_,カタール,4,41000,,1200,148,,,,1,2,0,0,0,0,1,0,4096,2,34,3,33,16,0
1254,Jamadhar,ジャマハダル,4,37200,,1500,165,,,,1,0,0,0,0,0,0,0,4096,2,34,3,33,16,0
1255,Jamadhar_,ジャマハダル,4,37200,,1500,165,,,,1,1,0,0,0,0,0,0,4096,2,34,3,33,16,0
1256,,冷たい氷柱のカタール,4,,,1200,105,,,,1,0,0,0,0,0,0,0,4096,2,34,3,55,16,1
1257,,尖ってるいばらのカタール,4,,,1200,105,,,,1,0,0,0,0,0,0,0,4096,2,34,3,55,16,2
1258,,爆炎のカタール,4,,,1200,105,,,,1,0,0,0,0,0,0,0,4096,2,34,3,55,16,3
1259,,鎌イタチ,4,,,1200,105,,,,1,0,0,0,0,0,0,0,4096,2,34,3,55,16,4
1260,,デスナイフ,4,,,1700,150,,,,1,0,0,0,0,0,0,0,4096,2,34,3,65,16,9
1261,,裏切り者,4,,,1500,100,,,,1,0,0,0,0,0,0,0,4096,2,34,4,75,16,0
1301,Axe,アックス,4,500,,1200,35,,,,1,3,0,0,0,0,0,0,6371,2,2,1,3,6,0
1302,Axe_,アックス,4,500,,1200,35,,,,1,4,0,0,0,0,0,0,6371,2,2,1,3,6,0
1303,Axe__,アックス,4,500,,1200,35,,,,1,0,0,0,0,0,0,0,6371,2,2,1,3,6,0
1304,Orcish_Axe,オーキッシュアックス,4,20,,2000,60,,,,1,0,0,0,0,0,0,0,6371,2,2,4,3,6,0
1305,Cleaver,クリーヴァー,4,20,,120,140,,,,1,0,0,0,0,0,0,0,6371,2,2,4,44,6,0
1351,Battle_Axe,バトルアックス,4,5400,,1800,75,,,,1,3,0,0,0,0,0,0,2210,2,34,1,3,7,0
1352,Battle_Axe_,バトルアックス,4,5400,,1800,75,,,,1,4,0,0,0,0,0,0,2210,2,34,1,3,7,0
1353,Battle_Axe__,バトルアックス,4,5400,,1800,75,,,,1,0,0,0,0,0,0,0,2210,2,34,1,3,7,0
1354,Hammer,ハンマー,4,15500,,2300,110,,,,1,2,0,0,0,0,0,0,2210,2,34,2,16,7,0
1355,Hammer_,ハンマー,4,15500,,2300,110,,,,1,3,0,0,0,0,0,0,2210,2,34,2,16,7,0
1356,Hammer__,ハンマー,4,15500,,2300,110,,,,1,0,0,0,0,0,0,0,2210,2,34,2,16,7,0
1357,Buster,バスター,4,34000,,2500,140,,,,1,1,0,0,0,0,0,0,2210,2,34,3,30,7,0
1358,Buster_,バスター,4,34000,,2500,140,,,,1,2,0,0,0,0,0,0,2210,2,34,3,30,7,0
1359,Buster__,バスター,4,34000,,2500,140,,,,1,0,0,0,0,0,0,0,2210,2,34,3,30,7,0
1360,Two_handed_Axe,ツーハンドアックス,4,55000,,3000,170,,,,1,1,0,0,0,0,0,0,2210,2,34,3,30,7,0
1361,Two_handed_Axe_,ツーハンドアックス,4,55000,,3000,170,,,,1,2,0,0,0,0,0,0,2210,2,34,3,30,7,0
1362,Two_handed_Axe__,ツーハンドアックス,4,55000,,3000,170,,,,1,0,0,0,0,0,0,0,2210,2,34,3,30,7,0
1363,Brood_Axe,ブラッドアックス,4,20,,4000,160,,,,1,0,10,0,0,0,0,0,2210,2,34,4,44,7,0
1364,Great_Axe,グレイトアックス,4,20,,1800,185,,,,1,0,0,0,0,0,0,0,2210,2,34,4,44,7,0
1365,Sabbath,サバス,4,20,,2300,120,,,,1,0,0,0,0,0,0,0,2210,2,34,4,44,7,7
1366,Right_Epsilon,ライトエプシロン,4,20,,2300,180,,,,1,0,0,0,0,0,0,0,2210,2,34,4,44,7,6
1367,Slaughter,スローター,4,20,,2500,120,,,,1,0,0,0,0,0,0,0,2210,2,34,4,44,7,2
1368,Tomahawk,トマホーク,4,20,,2500,165,,,,1,0,0,0,0,0,0,0,2210,2,34,4,44,7,4
1369,Guillotine,ギロチン,4,20,,3000,215,,,,1,0,0,0,0,0,0,0,2210,2,34,4,44,7,0
1401,Javelin,ジャベリン,4,150,,700,28,,,,3,3,0,0,0,0,0,0,130,2,2,1,4,4,0
1402,Javelin_,ジャベリン,4,150,,700,28,,,,3,4,0,0,0,0,0,0,130,2,2,1,4,4,0
1403,Javelin__,ジャベリン,4,150,,700,28,,,,3,0,0,0,0,0,0,0,130,2,2,1,4,4,0
1404,Spear,スピアー,4,1700,,850,44,,,,3,3,0,0,0,0,0,0,130,2,2,1,4,4,0
1405,Spear_,スピアー,4,1700,,850,44,,,,3,4,0,0,0,0,0,0,130,2,2,1,4,4,0
1406,Spear__,スピアー,4,1700,,850,44,,,,3,0,0,0,0,0,0,0,130,2,2,1,4,4,0
1407,Pike,パイク,4,3450,,1000,60,,,,3,3,0,0,0,0,0,0,130,2,2,1,4,4,0
1408,Pike_,パイク,4,3450,,1000,60,,,,3,4,0,0,0,0,0,0,130,2,2,1,4,4,0
1409,Pike__,パイク,4,3450,,1000,60,,,,3,0,0,0,0,0,0,0,130,2,2,1,4,4,0
1410,Lance,ランス,4,60000,,2500,185,,,,3,0,0,0,0,0,0,0,128,2,34,3,33,5,0
1411,Lance_,ランス,4,60000,,2500,185,,,,3,0,0,0,0,0,0,0,128,2,34,3,33,5,0
1412,Lance__,ランス,4,60000,,2500,185,,,,3,0,0,0,0,0,0,0,128,2,34,3,33,5,0
1413,Gungnir,グングニ－ル,4,20,,500,95,,,,3,0,0,0,0,0,0,0,130,2,2,4,4,4,4
1414,Gelerdria,ゲラドリア,4,20,,700,145,,,,3,0,0,0,0,0,0,0,130,2,2,4,48,4,2
1415,Skewer,串,4,20,,850,85,,,,3,0,0,0,0,0,0,0,130,2,2,4,48,4,0
1416,Tjungkuletti,テュングレティー,4,20,,1000,100,,,,3,0,0,0,0,0,0,0,130,2,2,4,48,4,0
1451,Guisarme,ギザルム,4,13000,,1000,84,,,,3,2,0,0,0,0,0,0,130,2,34,2,18,5,0
1452,Guisarme_,ギザルム,4,13000,,1000,84,,,,3,3,0,0,0,0,0,0,130,2,34,2,18,5,0
1453,Guisarme__,ギザルム,4,13000,,1000,84,,,,3,0,0,0,0,0,0,0,130,2,34,2,18,5,0
1454,Glaive,グレイヴ,4,20000,,1200,104,,,,3,2,0,0,0,0,0,0,130,2,34,2,18,5,0
1455,Glaive_,グレイヴ,4,20000,,1200,104,,,,3,3,0,0,0,0,0,0,130,2,34,2,18,5,0
1456,Glaive__,グレイヴ,4,20000,,1200,104,,,,3,0,0,0,0,0,0,0,130,2,34,2,18,5,0
1457,Partizan,パルチザン,4,27000,,2000,124,,,,3,1,0,0,0,0,0,0,130,2,34,2,18,5,0
1458,Partizan_,パルチザン,4,27000,,2000,124,,,,3,2,0,0,0,0,0,0,130,2,34,2,18,5,0
1459,Partizan__,パルチザン,4,27000,,2000,124,,,,3,0,0,0,0,0,0,0,130,2,34,3,33,5,0
1460,Trident,トライデント,4,51000,,1200,150,,,,3,2,0,0,0,0,0,0,130,2,34,3,33,5,0
1461,Trident_,トライデント,4,51000,,1200,150,,,,3,3,0,0,0,0,0,0,130,2,34,3,33,5,0
1462,Trident__,トライデント,4,51000,,1200,150,,,,3,0,0,0,0,0,0,0,130,2,34,3,33,5,0
1463,Halberd,ハルバード,4,54000,,2500,165,,,,3,1,0,0,0,0,0,0,130,2,34,3,33,5,0
1464,Halberd_,ハルバード,4,54000,,2500,165,,,,3,2,0,0,0,0,0,0,130,2,34,3,33,5,0
1465,Halberd__,ハルバード,4,54000,,2500,165,,,,3,0,0,0,0,0,0,0,130,2,34,3,33,5,0
1466,Crescent_Scythe,クレセントサイダー,4,20,,2500,150,,,,3,0,0,0,0,0,0,0,130,2,34,4,48,5,0
1467,Bill_Guisarme,ビルギザルム,4,20,,1000,180,,,,3,0,0,0,0,0,0,0,130,2,34,4,48,5,0
1468,Zephyrus,ゼピュロス,4,20,,1200,170,,,,3,0,0,0,0,0,0,0,130,2,34,4,48,5,4
1469,Longinus's_Spear,ロンギヌスの槍,4,20,,2000,180,,,,3,0,0,0,0,0,0,0,130,2,34,4,48,5,7
1470,Brionac,ブリューナク,4,20,,1200,190,,,,3,0,0,0,0,0,0,0,130,2,34,4,48,5,6
1471,Hell_fire,ヘルファイア,4,20,,2500,195,,,,3,0,0,0,0,0,0,0,130,2,34,4,48,5,3
1501,Club,クラブ,4,120,,700,23,,,,1,3,0,0,0,0,0,0,3251,2,2,1,2,8,0
1502,Club_,クラブ,4,120,,700,23,,,,1,4,0,0,0,0,0,0,3251,2,2,1,2,8,0
1503,Club__,クラブ,4,120,,700,23,,,,1,0,0,0,0,0,0,0,3251,2,2,1,2,8,0
1504,Mace,メイス,4,1600,,800,37,,,,1,3,0,0,0,0,0,0,3251,2,2,1,2,8,0
1505,Mace_,メイス,4,1600,,800,37,,,,1,4,0,0,0,0,0,0,3251,2,2,1,2,8,0
1506,Mace__,メイス,4,1600,,800,37,,,,1,0,0,0,0,0,0,0,3251,2,2,1,2,8,0
1507,Smasher,スマッシャー,4,9000,,1000,54,,,,1,2,0,0,0,0,0,0,3251,2,2,2,14,8,0
1508,Smasher_,スマッシャー,4,9000,,1000,54,,,,1,3,0,0,0,0,0,0,3251,2,2,2,14,8,0
1509,Smasher__,スマッシャー,4,9000,,1000,54,,,,1,3,0,0,0,0,0,0,3251,2,2,2,14,8,0
1510,Flail,フレイル,4,16000,,900,69,,,,1,2,0,0,0,0,0,0,3251,2,2,2,14,8,0
1511,Flail_,フレイル,4,16000,,900,69,,,,1,3,0,0,0,0,0,0,3251,2,2,2,14,8,0
1512,Flail__,フレイル,4,16000,,900,69,,,,1,3,0,0,0,0,0,0,3251,2,2,2,14,8,0
1513,Morning_Star,モニングスター,4,41000,,1500,110,,,,1,1,0,0,0,0,0,0,3251,2,2,3,27,8,0
1514,Morning_Star_,モニングスター,4,41000,,1500,110,,,,1,2,0,0,0,0,0,0,3251,2,2,3,27,8,0
1515,Morning_Star__,モニングスター,4,41000,,1500,110,,,,1,2,0,0,0,0,0,0,3251,2,2,3,27,8,0
1516,Sword_Mace,ソードメイス,4,50000,,1200,130,,,,1,0,0,0,0,0,0,0,3251,2,2,3,27,8,0
1517,Sword_Mace_,ソードメイス,4,50000,,1200,130,,,,1,1,0,0,0,0,0,0,3251,2,2,3,27,8,0
1518,Sword_Mace__,ソードメイス,4,50000,,1200,130,,,,1,1,0,0,0,0,0,0,3251,2,2,3,27,8,0
1519,Chain,チェイン,4,23000,,800,84,,,,1,2,0,0,0,0,0,0,3251,2,2,2,14,8,0
1520,Chain_,チェイン,4,23000,,800,84,,,,1,3,0,0,0,0,0,0,3251,2,2,2,14,8,0
1521,Chain__,チェイン,4,23000,,800,84,,,,1,3,0,0,0,0,0,0,3251,2,2,2,14,8,0
1522,Stunner,スタナー,4,60000,,2000,140,,,,1,0,0,0,0,0,0,0,1024,2,2,3,27,8,0
1523,Spike,スパイク,4,20,,700,70,,,,1,0,0,0,0,0,0,0,3251,2,2,4,40,8,0
1524,Golden_Mace,ゴールデンメイス,4,20,,800,130,,,,1,0,0,0,0,0,0,0,3251,2,2,4,40,8,0
1525,Long_Mace,ロングメイス,4,20,,800,135,,,,2,0,0,0,0,0,0,0,3251,2,2,4,40,8,0
1526,Slash,スラッシュ ,4,20,,1000,145,,,,1,0,0,0,0,0,0,0,3251,2,2,4,40,8,0
1527,Quadrille,カドリール,4,20,,900,165,,,,1,0,0,0,0,0,0,0,3251,2,2,4,40,8,0
1528,Grand_Cross,グランドクロス,4,20,,1500,140,,,,1,0,0,0,0,0,0,0,3251,2,2,4,40,8,6
1550,Book,ブック,4,30000,,600,100,,,,1,0,0,0,0,0,0,0,1024,2,2,2,14,15,0
1551,Bible,バイブル,4,60000,,1000,139,,,,1,0,0,0,0,2,0,0,1024,2,2,3,27,15,0
1552,Tablet,タブレット,4,51000,,800,151,,,,1,0,0,0,0,0,0,0,1024,2,2,3,27,15,0
1553,,荒れ狂う波の書,4,,,750,90,,,,1,0,0,0,0,0,0,0,1024,2,2,3,27,15,1
1554,,裂けた大地の書,4,,,750,90,,,,1,0,0,0,0,0,0,0,1024,2,2,3,27,15,2
1555,,燃える太陽の書,4,,,750,90,,,,1,0,0,0,0,0,0,0,1024,2,2,3,27,15,3
1556,,乾いてる風の書,4,,,750,90,,,,1,0,0,0,0,0,0,0,1024,2,2,3,27,15,4
1557,,黙示録,4,,,800,90,,,,1,0,0,0,0,0,0,0,1024,2,2,4,40,15,7
1558,,少女の日記,4,,,300,45,,,,1,0,0,0,0,0,0,0,1024,2,2,4,40,15,0
1601,Rod,ロッド,4,50,,400,15,,,,1,3,0,0,0,0,0,0,1301,2,2,1,1,10,0
1602,Rod_,ロッド,4,50,,400,15,,,,1,4,0,0,0,0,0,0,1301,2,2,1,1,10,0
1603,Rod__,ロッド,4,50,,400,15,,,,1,0,0,0,0,0,0,0,1301,2,2,1,1,10,0
1604,Wand,ワンド,4,2500,,400,25,,,,1,2,0,0,0,1,0,0,1301,2,2,2,12,10,0
1605,Wand_,ワンド,4,2500,,400,25,,,,1,3,0,0,0,1,0,0,1301,2,2,2,12,10,0
1606,Wand__,ワンド,4,2500,,400,25,,,,1,0,0,0,0,1,0,0,1301,2,2,2,12,10,0
1607,Staff,スタッフ,4,9500,,400,40,,,,1,2,0,0,0,2,0,0,1301,2,2,2,12,10,0
1608,Staff_,スタッフ,4,9500,,400,40,,,,1,3,0,0,0,2,0,0,1301,2,2,2,12,10,0
1609,Staff__,スタッフ,4,9500,,400,40,,,,1,0,0,0,0,2,0,0,1301,2,2,2,12,10,0
1610,Arc_Wand,アークワンド,4,45000,,400,60,,,,1,1,0,0,0,3,0,0,1301,2,2,3,24,10,0
1611,Arc_Wand_,アークワンド,4,45000,,400,60,,,,1,2,0,0,0,3,0,0,1301,2,2,3,24,10,0
1612,Arc_Wand__,アークワンド,4,45000,,400,60,,,,1,0,0,0,0,3,0,0,1301,2,2,3,24,10,0
1613,Mighty_Staff,マイトスタッフ,4,20,,700,130,,,,1,0,0,0,0,0,0,0,1300,2,2,3,24,10,0
1614,Blessed_Wand,神官の杖,4,20,,700,75,,,,1,0,0,0,0,3,0,0,1300,2,2,3,24,10,0
1615,Bone_Wand,骸骨の杖,4,20,,700,40,,,,1,0,0,0,0,4,0,0,1300,2,2,3,24,10,9
1701,Bow,ボウ,4,1000,,500,15,,,,5,3,0,0,0,0,0,0,584,2,34,1,4,11,0
1702,Bow_,ボウ,4,1000,,500,15,,,,5,4,0,0,0,0,0,0,584,2,34,1,4,11,0
1703,Bow__,ボウ,4,1000,,500,15,,,,5,0,0,0,0,0,0,0,584,2,34,1,4,11,0
1704,Composite_Bow,コンポジットボウ,4,2500,,600,29,,,,5,3,0,0,0,0,0,0,584,2,34,1,4,11,0
1705,Composite_Bow_,コンポジットボウ,4,2500,,600,29,,,,5,4,0,0,0,0,0,0,584,2,34,1,4,11,0
1706,Composite_Bow__,コンポジットボウ,4,2500,,600,29,,,,5,0,0,0,0,0,0,0,584,2,34,1,4,11,0
1707,Great_Bow,グレイトボウ,4,10000,,1000,50,,,,5,2,0,0,0,0,0,0,584,2,34,2,18,11,0
1708,Great_Bow_,グレイトボウ,4,10000,,1000,50,,,,5,3,0,0,0,0,0,0,584,2,34,2,18,11,0
1709,Great_Bow__,グレイトボウ,4,10000,,1000,50,,,,5,0,0,0,0,0,0,0,584,2,34,2,18,11,0
1710,CrossBow,クロスボウ,4,17000,,900,65,,,,5,2,0,0,0,0,0,0,584,2,34,2,18,11,0
1711,CrossBow_,クロスボウ,4,17000,,900,65,,,,5,3,0,0,0,0,0,0,584,2,34,2,18,11,0
1712,CrossBow__,クロスボウ,4,17000,,900,65,,,,5,0,0,0,0,0,0,0,584,2,34,2,18,11,0
